"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:59:01","Упакованная вода","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3084738044080212214923","0104640164870055215ft'cUtncW>HF",,"0000480852018314","2025-06-15 15:53:00","2462221738","2df29e01-cb4b-47cd-8fba-dd4db64d3c14","Нет",,,,,,,,"04640164870055","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:59:01","Упакованная вода","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3084738044080212214923","0104640164870055215QlzGBfJoTseu",,"0000480852018314","2025-06-15 15:53:00","2462221738","f5db380e-f2a4-40a4-bbff-96d4f6893f34","Нет",,,,,,,,"04640164870055","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
