"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","0104620021194371215Acb5s",,"0000480852018314","2025-06-15 16:17:00","2462221738","bd1e9299-3d13-4173-83d3-51f756e8863a","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","01046200211943712152NT9V",,"0000480852018314","2025-06-15 16:17:00","2462221738","9fb51ef8-c267-40ba-b33b-4c29b963fd14","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","0104607098567239215zOX_i",,"0000480852018314","2025-06-15 16:17:00","2462221738","d0b7b089-7c6a-4cc0-953f-10f279324fa0","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","0104607098567239215zx=gi",,"0000480852018314","2025-06-15 16:17:00","2462221738","a4c1661f-c67e-4395-8496-560fc7375edb","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","0104607098567239215ZU.,h",,"0000480852018314","2025-06-15 16:17:00","2462221738","6a21ce76-99d6-4036-9d19-16823fd9dd7b","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:22:11","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3090738044080212214923","0104607098567239215zoMPG",,"0000480852018314","2025-06-15 16:17:00","2462221738","c2e27053-cfda-4193-8881-465f87d98c79","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194357215e1XZ1",,"0000480852018314","2025-06-15 16:15:00","2462221738","7c149cf1-f01a-41ed-a479-8d87a804b0a4","Нет",,,,,,,,"04620021194357","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194371215kg=ph",,"0000480852018314","2025-06-15 16:15:00","2462221738","6af6597e-a921-4e22-9f49-889423418dab","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194371215DK(oM",,"0000480852018314","2025-06-15 16:15:00","2462221738","bd7e3243-670e-4409-a0c8-3e0c379b110d","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194371215ZIyYl",,"0000480852018314","2025-06-15 16:15:00","2462221738","318a6b3d-98a0-40ab-b940-5140dcfada4e","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194371215IoibP",,"0000480852018314","2025-06-15 16:15:00","2462221738","c556a5d5-3d39-4902-bf86-d50be745adff","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194357215csSki",,"0000480852018314","2025-06-15 16:15:00","2462221738","9c982411-7e17-40ae-b827-027c9966a7ba","Нет",,,,,,,,"04620021194357","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194357215jLEby",,"0000480852018314","2025-06-15 16:15:00","2462221738","897d8297-a5f9-4e54-96a7-2cf48c273bf2","Нет",,,,,,,,"04620021194357","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194371215Z8AaQ",,"0000480852018314","2025-06-15 16:15:00","2462221738","317a3068-8c31-483a-b98f-ab87e5bc9386","Нет",,,,,,,,"04620021194371","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194357215ttJBI",,"0000480852018314","2025-06-15 16:15:00","2462221738","88d3e374-233b-4f7c-ad68-e0d243d4c45e","Нет",,,,,,,,"04620021194357","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:09","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3089738044080212214923","0104620021194357215WHkUr",,"0000480852018314","2025-06-15 16:15:00","2462221738","a95f8757-4386-4e71-a912-956cd9536c29","Нет",,,,,,,,"04620021194357","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 15:19:08","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3088738044080212214923","0104607098567239215Zx,5G",,"0000480852018314","2025-06-15 16:14:00","2462221738","18036ad1-8d4d-48dc-bf58-932afe4ade67","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
