"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:47:18","Молочная продукция","Забайкальский край","Забайкальский край, Приаргунский р-н, пгт Приаргунск, ул Транспортная, 1, литера в","148947380440700707511482","0104603406005141215XSSTV",,"","2025-06-15 11:43:00","7536113009","195277ef-5396-42d2-bb72-331a6fd9fc47","Нет",,,,,,,,"04603406005141","54e91148-c29d-43f0-b8fb-1b1820f0c19d","Приаргунский","7380440700707511","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:47:18","Молочная продукция","Забайкальский край","Забайкальский край, Приаргунский р-н, пгт Приаргунск, ул Транспортная, 1, литера в","148947380440700707511482","0104603406005141215JfS(H",,"","2025-06-15 11:43:00","7536113009","3f3d7699-7509-4a39-b801-286d7f8d30af","Нет",,,,,,,,"04603406005141","54e91148-c29d-43f0-b8fb-1b1820f0c19d","Приаргунский","7380440700707511","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:47:18","Молочная продукция","Забайкальский край","Забайкальский край, Приаргунский р-н, пгт Приаргунск, ул Транспортная, 1, литера в","148947380440700707511482","0104603406005141215J4KSW",,"","2025-06-15 11:43:00","7536113009","25294e52-0e3a-40a9-a84e-739e52261963","Нет",,,,,,,,"04603406005141","54e91148-c29d-43f0-b8fb-1b1820f0c19d","Приаргунский","7380440700707511","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:33:53","Молочная продукция","Республика Бурятия","Респ Бурятия, Кяхтинский р-н, г Кяхта, ул Пограничная, 73","278757380440700704478482","0104607013360594215/cm;;",,"","2025-06-15 10:31:00","7536113009","03aee574-65d6-49d3-942b-3359e7b4ae41","Нет",,,,,,,,"04607013360594","b0e12566-0a0e-4af9-a226-fc4bdf98f056","Кяхтинский","7380440700704478","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:33:53","Молочная продукция","Республика Бурятия","Респ Бурятия, Кяхтинский р-н, г Кяхта, ул Пограничная, 73","278757380440700704478482","0104607013360594215(vRk;",,"","2025-06-15 10:31:00","7536113009","b191a134-02e8-4028-9152-ce7d5b54648e","Нет",,,,,,,,"04607013360594","b0e12566-0a0e-4af9-a226-fc4bdf98f056","Кяхтинский","7380440700704478","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:25:12","Молочная продукция","Забайкальский край","Забайкальский край, Карымский р-н, пгт Карымское, ул Автомобилистов, 2","418087281440500981891482","0104607013360594215eiyXM",,"","2025-06-15 11:21:00","7536113009","18379109-a98e-4366-a33d-2e67c4a20e86","Нет",,,,,,,,"04607013360594","5552d67c-46a9-4124-99f3-4b4c2f4082a6","Карымский","7281440500981891","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:17:54","Молочная продукция","Республика Бурятия","Респ Бурятия, г Северобайкальск, ул Морских пехотинцев, 7Б/5","27997380440700704155482","0104603406005141215UnPK+",,"","2025-06-15 10:16:00","7536113009","e32ec7be-867d-4e4b-b998-9c58732c9998","Нет",,,,,,,,"04603406005141","c4819dec-a40a-4862-983c-ae793dd302ee","Северобайкальск","7380440700704155","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:17:54","Молочная продукция","Республика Бурятия","Респ Бурятия, г Северобайкальск, ул Морских пехотинцев, 7Б/5","27997380440700704155482","0104603406005141215qU1wp",,"","2025-06-15 10:16:00","7536113009","e32ea64a-a2df-4873-b41b-d8b57d6a2093","Нет",,,,,,,,"04603406005141","c4819dec-a40a-4862-983c-ae793dd302ee","Северобайкальск","7380440700704155","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:07:48","Молочная продукция","Забайкальский край","Забайкальский край, Улётовский р-н, с Улёты, ул Пионерская, 2","107017380440700708223482","0104603406005141215Xq1*A",,"","2025-06-15 11:04:00","7536113009","6764a1af-d702-4791-b424-bc1c157354c7","Нет",,,,,,,,"04603406005141","d4e4f550-3e45-4058-997a-624e04b08807","Улётовский","7380440700708223","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:01:26","Молочная продукция","Забайкальский край","Забайкальский край, Петровск-Забайкальский р-н, г Петровск-Забайкальский, ул Металлургов, 129","251997380440700708282482","01046034060051412158JtAh",,"","2025-06-15 10:57:00","7536113009","5201fc06-1cff-44f5-b476-5428f5d00833","Нет",,,,,,,,"04603406005141","9178b89f-e916-4995-b21d-9a4a76ce14c8","Петровск-Забайкальский","7380440700708282","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:50:14","Молочная продукция","Забайкальский край","Забайкальский край, Приаргунский р-н, пгт Приаргунск, ул Транспортная, 1, литера в","134307380440700708222482","0104603406005141215-EXCA",,"","2025-06-15 10:48:00","7536113009","fe8d6c1c-6d50-4f77-8716-ca7ffa674891","Нет",,,,,,,,"04603406005141","54e91148-c29d-43f0-b8fb-1b1820f0c19d","Приаргунский","7380440700708222","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:50:14","Молочная продукция","Забайкальский край","Забайкальский край, Приаргунский р-н, пгт Приаргунск, ул Транспортная, 1, литера в","134307380440700708222482","0104603406005141215c&sQg",,"","2025-06-15 10:48:00","7536113009","31283bae-a22f-43c1-b323-6d043908f559","Нет",,,,,,,,"04603406005141","54e91148-c29d-43f0-b8fb-1b1820f0c19d","Приаргунский","7380440700708222","Нет"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 06:56:39","Молочная продукция","Республика Бурятия","Респ Бурятия, г Улан-Удэ, ул Сахьяновой, 9В, стр 1","327937380440700704308482","0104680062940023215&bITv",,"","2025-06-09 13:14:00","7536113009","cfc64ba7-0e99-42b3-81cb-378ee239feb5","Нет",,,,,,,,"04680062940023","a946aed9-8fdd-4e48-b541-a13c9d7ff30e","Улан-Удэ","7380440700704308","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 06:44:28","Молочная продукция","Республика Бурятия","Респ Бурятия, г Улан-Удэ, ул Сахьяновой, 9В, стр 1","327937380440700704308482","0104680062940023215&bfqH",,"","2025-06-09 13:14:00","7536113009","71a3e06c-8158-4def-b7e1-63e3a7ceeec2","Нет",,,,,,,,"04680062940023","a946aed9-8fdd-4e48-b541-a13c9d7ff30e","Улан-Удэ","7380440700704308","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 06:44:28","Молочная продукция","Республика Бурятия","Респ Бурятия, г Улан-Удэ, ул Сахьяновой, 9В, стр 1","327937380440700704308482","0104680062940023215&BU1I",,"","2025-06-09 13:14:00","7536113009","a6b6f5f2-a64b-415e-b5c8-6129ba4174c7","Нет",,,,,,,,"04680062940023","a946aed9-8fdd-4e48-b541-a13c9d7ff30e","Улан-Удэ","7380440700704308","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 06:44:28","Молочная продукция","Республика Бурятия","Респ Бурятия, г Улан-Удэ, ул Сахьяновой, 9В, стр 1","327937380440700704308482","0104680062940023215&b?XI",,"","2025-06-09 13:14:00","7536113009","108d6542-48e9-4106-b520-e1f452c6d71c","Нет",,,,,,,,"04680062940023","a946aed9-8fdd-4e48-b541-a13c9d7ff30e","Улан-Удэ","7380440700704308","Да"
