"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 20:02:06","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","681687380440700375263482","0104627175131177215TRtIp",,"","2025-06-15 20:52:00","2224156015","6f089d97-34cb-4702-b227-601b5417f815","Нет",,,,,,,,"04627175131177","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700375263","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:44:51","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","681587380440700375263482","0104627175131177215tskBI",,"","2025-06-15 20:40:00","2224156015","7ea7c35f-0ae8-45a3-90b7-9cb1c40ada75","Нет",,,,,,,,"04627175131177","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700375263","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:23:39","Молочная продукция","Алтайский край","Алтайский край, Краснощёковский р-н, с Краснощёково, ул Степная, 111","170557380440801160104482","0104627175131177215LyjfH",,"","2025-06-15 20:19:00","2224156015","885fe18b-17ba-4d3b-9e4a-d6b835dc60c1","Нет",,,,,,,,"04627175131177","8017db46-0958-4a28-908e-e947cf0aa8e6","Краснощёковский","7380440801160104","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:06:40","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","640107380440700441963482","0104627175131177215j;O?m",,"","2025-06-15 20:00:00","2224156015","c52dcfe5-5614-48c9-9b42-ecb806b0dd33","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:04:23","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Строительная, 1","751857380440700400639482","0104627175131177215nsTfn",,"","2025-06-15 19:58:00","2224156015","d68c922a-0d2d-4224-8e97-85727699b014","Нет",,,,,,,,"04627175131177","4c7bb129-a94c-48d1-bbe6-af0ac057a6a4","Рубцовск","7380440700400639","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:04:23","Молочная продукция","Алтайский край","Алтайский край, Мамонтовский р-н, с Мамонтово, ул Пушкинская, 12/3","373707380440801145706482","0104627175131177215mbeKd",,"","2025-06-15 19:56:00","2224156015","ee6a4b11-99cc-4f95-8df2-0cdff40924b8","Нет",,,,,,,,"04627175131177","3a64a005-4a88-4652-ad54-bfce2a73ddfb","Мамонтовский","7380440801145706","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:59:56","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","640087380440700441963482","0104627175131177215/V%ZJ",,"","2025-06-15 19:52:00","2224156015","41586bd0-8f95-491b-9c62-e7ae44aa7f38","Нет",,,,,,,,"04627175131177","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:59:56","Молочная продукция","Алтайский край","Алтайский край, Поспелихинский р-н, с Поспелиха, ул Коммунистическая, 103","595407380440700444948482","0104627175131177215D.CFb",,"","2025-06-15 19:53:00","2224156015","3cee5ceb-4dbc-4502-a404-864b161870c8","Нет",,,,,,,,"04627175131177","eb097554-7e17-44f6-accc-4687168ebe9c","Поспелихинский","7380440700444948","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:59:56","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","681387380440700375263482","0104627175131177215q1coa",,"","2025-06-15 19:49:00","2224156015","48d0021d-ab76-4809-87e7-35d8cc7f25f4","Нет",,,,,,,,"04627175131177","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700375263","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:57:20","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Промплощадка, 5","47947384440900661951482","0104603731310057215Ih4ds",,"","2025-06-15 19:49:00","2224156015","8df9bbe2-9ccc-4768-a156-2df4c0455b1d","Нет",,,,,,,,"04603731310057","610453c8-7493-44c0-a4d9-58fd31d0244a","Новоалтайск","7384440900661951","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:53:04","Молочная продукция","Алтайский край","Алтайский край, г Славгород, ул Титова, 9","356147380440700576585482","0104627175131177215VdFf0",,"","2025-06-15 19:46:00","2224156015","471899f0-ca6e-4ba4-adfc-dcbcd8fc02a0","Нет",,,,,,,,"04627175131177","668a0b8a-ab0e-4cfd-ac4a-c34b477c70e1","Славгород","7380440700576585","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:42:15","Молочная продукция","Алтайский край","Алтайский край, Шипуновский р-н, с Шипуново, ул Садовая, 1К","454357281440701568543482","0104627175131177215JA(pr",,"","2025-06-15 19:37:00","2224156015","b4775cf1-6d5b-47d9-81a5-c3c7c0e8f3cc","Нет",,,,,,,,"04627175131177","7185edc0-be1b-4606-9fba-93649e29d388","Шипуновский","7281440701568543","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:39:39","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","457367380440700212619482","0104627175131030215QsuJR",,"","2025-06-15 19:36:00","2224156015","b65898d0-d7ad-443b-a46f-82348a290169","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:34:40","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, рп Южный, пр-кт Дзержинского, 41","517417380440700664457482","0104627175131177215uyUU'",,"","2025-06-15 19:29:00","2224156015","9a7ea260-89c9-4267-a054-907efdbd9dfa","Нет",,,,,,,,"04627175131177","edd47026-e3ac-4112-b029-b5c1fd7eaf31","Барнаул","7380440700664457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:32:19","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","44587380440800877332482","0104627175131177215FUUt*",,"","2025-06-15 19:26:00","2224156015","a69ba0d8-2a63-40ac-bbb2-8aba67df69a5","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440800877332","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:32:19","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","44587380440800877332482","0104627175131177215_gL8g",,"","2025-06-15 19:26:00","2224156015","25e9fb98-e71d-4aec-b6cb-a31a17f9076d","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440800877332","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:32:19","Молочная продукция","Алтайский край","Алтайский край, Завьяловский р-н, с Завьялово, ул Мичурина, 23, стр 5","68107380440700362085482","0104627175131177215obtl(",,"","2025-06-15 19:25:00","2224156015","ff5ba883-0d4c-4716-a718-6be7999cadc3","Нет",,,,,,,,"04627175131177","b05c00d8-4315-4698-ab1f-20cf32da89a5","Завьяловский","7380440700362085","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:26:52","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Промплощадка, 5","47797384440900661951482","0104627175131030215aMxb:",,"","2025-06-15 19:20:00","2224156015","759a9c78-5f4e-4147-bf6a-b963e758119c","Нет",,,,,,,,"04627175131030","610453c8-7493-44c0-a4d9-58fd31d0244a","Новоалтайск","7384440900661951","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:19:37","Молочная продукция","Алтайский край","Алтайский край, Смоленский р-н, с Смоленское, ул Горная, 14А","34437384440900660390482","0104627175131030215O4ZdG",,"","2025-06-15 19:13:00","2224156015","59975c87-3b1d-4456-a132-732fef604833","Нет",,,,,,,,"04627175131030","23d37375-45dc-434c-b954-4e8a72e61270","Смоленский","7384440900660390","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:19:37","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Октябрьская, 84","71327380440801371299482","0104627175131177215miBwV",,"","2025-06-15 19:16:00","2224156015","a1664a42-5bda-4fa5-9378-cbecd156a589","Нет",,,,,,,,"04627175131177","f427bc81-ceb4-4b17-935e-8e6902926805","Рубцовск","7380440801371299","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:14:56","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","735847380440700277160482","0104627175131177215flQuB",,"","2025-06-15 19:10:00","2224156015","0d60987d-50f8-4274-8275-2fab81442842","Нет",,,,,,,,"04627175131177","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277160","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:14:56","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Гагарина, 111","639907380440700441963482","0104627175131030215l>WS8",,"","2025-06-15 19:11:00","2224156015","000b6f03-e58f-414f-9d8b-a15176ef5bc2","Нет",,,,,,,,"04627175131030","37ac4795-fe14-40fc-8b4c-e7e750b2fb40","Каменский","7380440700441963","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:12:33","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Громова, 49Б","296587380440700454592482","0104627175131177215LJt+8",,"","2025-06-15 19:08:00","2224156015","499a462f-0adb-43cf-8477-3d8a27c6dc9e","Нет",,,,,,,,"04627175131177","0692aa9d-d28c-42a4-a293-40b8a9eb5000","Каменский","7380440700454592","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:12:33","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Карла Маркса, 214","803457380440700372652482","0104627175131177215tT4:9",,"","2025-06-15 19:08:00","2224156015","6a1c9186-c702-4fa3-9e1c-c46ecf967cbb","Нет",,,,,,,,"04627175131177","948bf308-4ef8-4690-a306-c6046aca8e1f","Рубцовск","7380440700372652","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:10:21","Молочная продукция","Алтайский край","Алтайский край, г Яровое, ул Комарова, 4Г","127147380440801153614482","0104627175131030215sS0r8",,"","2025-06-15 19:03:00","2224156015","863f7a11-5d88-4b58-b9ae-55429272347f","Нет",,,,,,,,"04627175131030","ea06aec6-ce9c-4f91-abbc-28d0cf3f72fc","Яровое","7380440801153614","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:07:35","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","492667380440800877371482","0104627175131177215O1"".5",,"","2025-06-15 19:01:00","2224156015","bf1e316e-861f-44ce-b1a4-fda977e72871","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440800877371","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:07:35","Молочная продукция","Алтайский край","Алтайский край, Кулундинский р-н, с Кулунда, ул Советская, 2","590597281440701530214482","0104627175131177215tcM/R",,"","2025-06-15 19:01:00","2224156015","15c405ce-15ff-4857-a74f-116ab34375fa","Нет",,,,,,,,"04627175131177","5c0ce2bc-e7c1-4fa1-b14f-d4da3f29da8a","Кулундинский","7281440701530214","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:07:35","Молочная продукция","Алтайский край","Алтайский край, Локтевский р-н, г Горняк, ул Октябрьская, 23","486237380440700715484482","0104627175131177215TbABG",,"","2025-06-15 19:00:00","2224156015","d23821dc-5f39-43ce-b40f-b269570ac739","Нет",,,,,,,,"04627175131177","6e9d222d-305d-4649-bd28-626efe6e6842","Локтевский","7380440700715484","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:07:35","Молочная продукция","Алтайский край","Алтайский край, г Бийск, ул Иркутская, 12","49497380440902230165482","0104627175131030215n?UOa",,"","2025-06-15 19:00:00","2224156015","0432231a-2085-4973-9213-24971a7c613a","Нет",,,,,,,,"04627175131030","5e545771-804a-4a02-adbe-523c1293d379","Бийск","7380440902230165","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Алтайский край","Алтайский край, Алтайский р-н, с Алтайское, ул Ключевая, 3","75437380440801371457482","0104627175131030215<hIaS",,"","2025-06-15 18:55:00","2224156015","3d9337b1-8586-4c95-a1b4-599cf3eea548","Нет",,,,,,,,"04627175131030","c3b1b3ce-e447-4dcf-b427-f5b1cddf9812","Алтайский","7380440801371457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Строительная, 1","751557380440700400639482","0104627175131177215?jJzb",,"","2025-06-15 18:56:00","2224156015","3a692206-691d-403c-88df-6ceab4c30eac","Нет",,,,,,,,"04627175131177","4c7bb129-a94c-48d1-bbe6-af0ac057a6a4","Рубцовск","7380440700400639","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","492637380440800877371482","0104627175131177215!GItR",,"","2025-06-15 18:57:00","2224156015","64679bb2-484b-49ad-8e25-a5c1ed75c6f1","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440800877371","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Алтайский край","Алтайский край, Алтайский р-н, с Алтайское, ул Ключевая, 3","75437380440801371457482","0104627175131030215%jcDi",,"","2025-06-15 18:55:00","2224156015","502edaf6-5fc9-4283-ab23-a4270af5d6b0","Нет",,,,,,,,"04627175131030","c3b1b3ce-e447-4dcf-b427-f5b1cddf9812","Алтайский","7380440801371457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Алтайский край","Алтайский край, г Барнаул, рп Южный, пр-кт Дзержинского, 41","517247380440700664457482","0104627175131177215=Gp:M",,"","2025-06-15 18:56:00","2224156015","f73abcf1-ce1f-4050-90ad-54f5e6744915","Нет",,,,,,,,"04627175131177","edd47026-e3ac-4112-b029-b5c1fd7eaf31","Барнаул","7380440700664457","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:02:22","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Переездная, 4/6","492617380440800877371482","01046271751311772153>UqE",,"","2025-06-15 18:54:00","2224156015","4c435597-6aae-40ae-8ae7-53818eede01c","Нет",,,,,,,,"04627175131177","3cf285c0-1815-4303-bcb4-36f63f1b675b","Новоалтайск","7380440800877371","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:02:22","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Громова, 49Б","296517380440700454592482","0104627175131177215,AwdC",,"","2025-06-15 18:54:00","2224156015","af9f8fac-c082-4254-82fe-b68bbe5fba0e","Нет",,,,,,,,"04627175131177","0692aa9d-d28c-42a4-a293-40b8a9eb5000","Каменский","7380440700454592","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:59:59","Молочная продукция","Алтайский край","Алтайский край, г Алейск, пер Ульяновский, 1","735807380440700277160482","0104627175131177215exjOO",,"","2025-06-15 18:52:00","2224156015","17c81f65-3b27-43d6-a997-c870bf617f54","Нет",,,,,,,,"04627175131177","3b7c89e3-b377-4782-a54e-fa61413e5610","Алейск","7380440700277160","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:54:52","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Строительная, 1","751537380440700400639482","0104627175131177215&V2,T",,"","2025-06-15 18:46:00","2224156015","554edb90-9421-42be-8741-f20d16884ff9","Нет",,,,,,,,"04627175131177","4c7bb129-a94c-48d1-bbe6-af0ac057a6a4","Рубцовск","7380440700400639","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:53:26","Молочная продукция","Алтайский край","Алтайский край, Волчихинский р-н, с Волчиха, ул Ветеранов ВОВ, 79","125207380440801370718482","0104627175131177215Ck+QQ",,"","2025-06-15 18:45:00","2224156015","ab9c2f2f-654f-45bc-b8a8-cffa860e22c0","Нет",,,,,,,,"04627175131177","49692554-b114-4421-873f-d5456bcaba29","Волчихинский","7380440801370718","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:49:36","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Строительная, 1","751507380440700400639482","0104627175131177215.bjL)",,"","2025-06-15 18:42:00","2224156015","8049e666-06f0-4c25-85f1-a16e88f327d9","Нет",,,,,,,,"04627175131177","4c7bb129-a94c-48d1-bbe6-af0ac057a6a4","Рубцовск","7380440700400639","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:49:36","Молочная продукция","Алтайский край","Алтайский край, Волчихинский р-н, с Волчиха, ул Ветеранов ВОВ, 79","125187380440801370718482","0104627175131177215rG9GP",,"","2025-06-15 18:42:00","2224156015","6ad5175d-0663-438f-b91e-496bee720387","Нет",,,,,,,,"04627175131177","49692554-b114-4421-873f-d5456bcaba29","Волчихинский","7380440801370718","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:43:57","Молочная продукция","Алтайский край","Алтайский край, г Яровое, ул Комарова, 4Г","127027380440801153614482","0104627175131177215Z3a_v",,"","2025-06-15 18:38:00","2224156015","d4327c90-5a1d-4580-93cc-38e5df219b9d","Нет",,,,,,,,"04627175131177","ea06aec6-ce9c-4f91-abbc-28d0cf3f72fc","Яровое","7380440801153614","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:43:57","Молочная продукция","Алтайский край","Алтайский край, Мамонтовский р-н, с Мамонтово, ул Пушкинская, 12/3","373477380440801145706482","0104627175131177215RTGho",,"","2025-06-15 18:39:00","2224156015","1731c575-f83f-4aa0-a4e8-85f4a0897a50","Нет",,,,,,,,"04627175131177","3a64a005-4a88-4652-ad54-bfce2a73ddfb","Мамонтовский","7380440801145706","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:43:57","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Громова, 49Б","296447380440700454592482","0104627175131177215,chSa",,"","2025-06-15 18:37:00","2224156015","a2fcca21-1565-4d6a-9f61-84d7e5e8e382","Нет",,,,,,,,"04627175131177","0692aa9d-d28c-42a4-a293-40b8a9eb5000","Каменский","7380440700454592","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:43:57","Молочная продукция","Алтайский край","Алтайский край, Краснощёковский р-н, с Краснощёково, ул Степная, 111","98027380440801159827482","0104627175131030215_MMZh",,"","2025-06-15 18:34:00","2224156015","07d5f165-90c7-4fcc-985c-a662ea73a642","Нет",,,,,,,,"04627175131030","8017db46-0958-4a28-908e-e947cf0aa8e6","Краснощёковский","7380440801159827","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:40:38","Молочная продукция","Алтайский край","Алтайский край, г Новоалтайск, ул Октябренок, 72А","251127380440801145460482","0104627175131030215lpsYf",,"","2025-06-15 18:32:00","2224156015","f9fc1fa5-c694-444c-95d1-d6c57e5a6b38","Нет",,,,,,,,"04627175131030","cc4896ec-9807-44f7-8fcb-af9e7ca00369","Новоалтайск","7380440801145460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:38:15","Молочная продукция","Алтайский край","Алтайский край, Благовещенский р-н, рп Благовещенка, ул Советская, 90/8","13657380440902162455482","0104627175131177215gu""<S",,"","2025-06-15 18:30:00","2224156015","2f732749-8379-4cb3-84bb-5a9b7faad9f6","Нет",,,,,,,,"04627175131177","1bb6f627-a6ab-4c95-a14d-2b392f76849e","Благовещенский","7380440902162455","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:38:15","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Строительная, 1","751467380440700400639482","0104627175131177215>MVHW",,"","2025-06-15 18:31:00","2224156015","78e5d613-8cda-40ae-86e6-4d01d37a01f8","Нет",,,,,,,,"04627175131177","4c7bb129-a94c-48d1-bbe6-af0ac057a6a4","Рубцовск","7380440700400639","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:35:57","Молочная продукция","Алтайский край","Алтайский край, Каменский р-н, г Камень-на-Оби, ул Громова, 49Б","296387380440700454592482","0104627175131177215,dag;",,"","2025-06-15 18:27:00","2224156015","09194a91-52df-4a86-9d16-c037355d95a0","Нет",,,,,,,,"04627175131177","0692aa9d-d28c-42a4-a293-40b8a9eb5000","Каменский","7380440700454592","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:32:47","Молочная продукция","Алтайский край","Алтайский край, Локтевский р-н, г Горняк, ул Октябрьская, 23","486127380440700715484482","0104627175131177215uzK;b",,"","2025-06-15 18:27:00","2224156015","21e6efdb-cb83-4614-89a7-ea78121aa51a","Нет",,,,,,,,"04627175131177","6e9d222d-305d-4649-bd28-626efe6e6842","Локтевский","7380440700715484","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:32:47","Молочная продукция","Алтайский край","Алтайский край, Ключевский р-н, с Ключи, ул Карла Маркса, 45Б","14997380440801370521482","0104627175131177215Oo%u>",,"","2025-06-15 18:25:00","2224156015","43c8a9fe-8a8e-4cce-b7ac-776364678bd8","Нет",,,,,,,,"04627175131177","ac03d093-a3d7-49bc-9791-f27c487f68a9","Ключевский","7380440801370521","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:28:53","Молочная продукция","Алтайский край","Алтайский край, г Рубцовск, ул Сельмашская, 2","374727380440800951659482","0104627175131177215q?ufJ",,"","2025-06-15 18:24:00","2224156015","6b7aaa71-1d4e-496e-8dc4-c2dfa0f4b399","Нет",,,,,,,,"04627175131177","f1f21a83-3290-4338-966d-f4c52e3d8b8e","Рубцовск","7380440800951659","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:27:10","Молочная продукция","Республика Алтай","Респ Алтай, г Горно-Алтайск, ул Строителей, 5/1","147177380440800805860482","0104627175131030215""XIlo",,"","2025-06-15 18:18:00","2224156015","eea20759-b76b-4f67-9cdc-63ec1762b3b1","Нет",,,,,,,,"04627175131030","286d43ea-fe17-4f93-bb24-30399f434513","Горно-Алтайск","7380440800805860","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:27:10","Молочная продукция","Алтайский край","Алтайский край, г Славгород, ул Титова, 9","614757380440700577282482","0104627175131177215KWE,n",,"","2025-06-15 18:21:00","2224156015","eae1070b-da3f-4f72-86c5-886703ce5553","Нет",,,,,,,,"04627175131177","668a0b8a-ab0e-4cfd-ac4a-c34b477c70e1","Славгород","7380440700577282","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:27:10","Молочная продукция","Республика Алтай","Респ Алтай, г Горно-Алтайск, ул Строителей, 5/1","147177380440800805860482","0104603731310057215&hhuJ",,"","2025-06-15 18:18:00","2224156015","2ce17fda-23da-4498-b520-108aae2d5d51","Нет",,,,,,,,"04603731310057","286d43ea-fe17-4f93-bb24-30399f434513","Горно-Алтайск","7380440800805860","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:25:02","Молочная продукция","Алтайский край","Алтайский край, Благовещенский р-н, рп Благовещенка, ул Советская, 90/8","13627380440902162455482","01046271751310302156W8q<",,"","2025-06-15 18:20:00","2224156015","2f498f75-eb65-4b51-ab27-69eade4c34d0","Нет",,,,,,,,"04627175131030","1bb6f627-a6ab-4c95-a14d-2b392f76849e","Благовещенский","7380440902162455","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:25:02","Молочная продукция","Алтайский край","Алтайский край, Романовский р-н, с Романово, ул Ленинская, 70А","89457384440800475294482","0104627175131030215myoym",,"","2025-06-15 18:19:00","2224156015","cb5a7417-d85e-438a-8da6-3fc5224cdc05","Нет",,,,,,,,"04627175131030","b7c1d2c5-6b39-475a-a9aa-b611acc7d1ce","Романовский","7384440800475294","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:25:02","Молочная продукция","Алтайский край","Алтайский край, Благовещенский р-н, рп Благовещенка, ул Советская, 90/8","13627380440902162455482","01046271751310302156QNPP",,"","2025-06-15 18:20:00","2224156015","3a3e5a81-ba43-4f7c-9eb9-b92670833e9d","Нет",,,,,,,,"04627175131030","1bb6f627-a6ab-4c95-a14d-2b392f76849e","Благовещенский","7380440902162455","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:23:05","Молочная продукция","Алтайский край","Алтайский край, г Бийск, п Нагорный, ул Каховская, 155/1","457077380440700212619482","0104627175131030215r22sL",,"","2025-06-15 18:17:00","2224156015","e7343a87-0459-4760-a681-fe5741cccec4","Нет",,,,,,,,"04627175131030","04609be8-3b97-4180-a058-2d1a22642c2e","Бийск","7380440700212619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:23:05","Молочная продукция","Алтайский край","Алтайский край, Благовещенский р-н, рп Благовещенка, ул Советская, 90/8","13617380440902162455482","0104627175131030215BLhbR",,"","2025-06-15 18:18:00","2224156015","1d9ef91d-c086-46f5-a986-5c5ad40b8418","Нет",,,,,,,,"04627175131030","1bb6f627-a6ab-4c95-a14d-2b392f76849e","Благовещенский","7380440902162455","Да"
